folio,oa,siteNumber,siteName,status,phase,sku,partId,qty,usuariosXSP,usuariosFac
A07160025,234576,71549034,CPJ JALPA DE MENDEZ,Activo,Operativo,UNC.CUAD.BS.203,30354852,2,0,2
A07160024,234570,71459538,AGENCIA ESTACION CHONTALPA,Activo,Planeación,UNC.CUAD.BS.102,30354819,2,0,
A07160024,234570,71459538,AGENCIA ESTACION CHONTALPA,Activo,Planeación,UNC.CUAD.BS.901,30354821,2,0,
A07160017,234569,71459537,AGENCIA VILLA LA VENTA,Activo,Planeación,UNC.CUAD.BS.102,30354807,2,0,
A07160017,234569,71459537,AGENCIA VILLA LA VENTA,Activo,Planeación,UNC.CUAD.BS.901,30354809,2,0,
A07160018,234567,71549027,CPJ ESTACION CHONTALPA,Activo,Planeación,UNC.CUAD.BS.102,30354783,8,0,
A07160018,234567,71549027,CPJ ESTACION CHONTALPA,Activo,Planeación,UNC.CUAD.BS.901,30354785,8,0,
A07160023,234563,71549025,CPJ VILLA LA VENTA,Activo,Planeación,UNC.CUAD.BS.102,30354759,8,0,
A07160023,234563,71549025,CPJ VILLA LA VENTA,Activo,Planeación,UNC.CUAD.BS.901,30354761,8,0,
A07160022,234560,71459536,CENTRO DE PROCURACION DE JUSTICIA HUIMAN,Activo,Operativo,UNC.CUAD.BS.103,30354710,2,2,2
A07160022,234560,71459536,CENTRO DE PROCURACION DE JUSTICIA HUIMAN,Activo,Operativo,UNC.CUAD.BS.902,30354725,1,0,1
A07160022,234560,71459536,CENTRO DE PROCURACION DE JUSTICIA HUIMAN,Activo,Operativo,UNC.CUAD.BS.901,30354714,13,0,13
A07160022,234560,71459536,CENTRO DE PROCURACION DE JUSTICIA HUIMAN,Activo,Operativo,UNC.CUAD.BS.203,30354712,2,0,2
A07160022,234560,71459536,CENTRO DE PROCURACION DE JUSTICIA HUIMAN,Activo,Operativo,UNC.CUAD.BS.102,30354708,11,11,11
A07160019,234557,71459526,CENTRO DE PROCURACION DE JUSTICIA DE TUL,Activo,Operativo,UNC.CUAD.BS.102,30354686,7,7,7
A07160019,234557,71459526,CENTRO DE PROCURACION DE JUSTICIA DE TUL,Activo,Operativo,UNC.CUAD.BS.901,30354688,7,0,7
A07160020,234555,71459518,CENTRO DE PROCURACION DE JUSTICIA CUNDUA,Activo,Operativo,UNC.CUAD.BS.203,30354621,2,0,2
A07160020,234555,71459518,CENTRO DE PROCURACION DE JUSTICIA CUNDUA,Activo,Operativo,UNC.CUAD.BS.102,30354615,11,11,11
A07160020,234555,71459518,CENTRO DE PROCURACION DE JUSTICIA CUNDUA,Activo,Operativo,UNC.CUAD.BS.103,30354617,2,1,2
A07160020,234555,71459518,CENTRO DE PROCURACION DE JUSTICIA CUNDUA,Activo,Operativo,UNC.CUAD.BS.104,30354619,1,1,1
A07160020,234555,71459518,CENTRO DE PROCURACION DE JUSTICIA CUNDUA,Activo,Operativo,UNC.CUAD.BS.901,30354624,14,0,14
A07160020,234555,71459518,CENTRO DE PROCURACION DE JUSTICIA CUNDUA,Activo,Operativo,UNC.CUAD.BS.902,30354635,1,0,1
A07160021,234553,71459513,AGENCIA COMALCALCO,Activo,Operativo,UNC.CUAD.BS.102,30354602,2,1,2
A07160021,234553,71459513,AGENCIA COMALCALCO,Activo,Operativo,UNC.CUAD.BS.901,30354604,2,0,2
A07160015,234550,71549005,CPJ  VILLA TECOLUTILLA,Activo,Operativo,UNC.CUAD.BS.102,30354545,7,7,7
A07160015,234550,71549005,CPJ  VILLA TECOLUTILLA,Activo,Operativo,UNC.CUAD.BS.901,30354547,7,0,7
A07160016,234546,71461978,CENTRO DE PROCURACION DE JUSTICIA COMALC,Activo,Operativo,UNC.CUAD.BS.102,30354502,7,7,7
A07160016,234546,71461978,CENTRO DE PROCURACION DE JUSTICIA COMALC,Activo,Operativo,UNC.CUAD.BS.103,30354504,2,1,2
A07160016,234546,71461978,CENTRO DE PROCURACION DE JUSTICIA COMALC,Activo,Operativo,UNC.CUAD.BS.203,30354506,2,0,2
A07160016,234546,71461978,CENTRO DE PROCURACION DE JUSTICIA COMALC,Activo,Operativo,UNC.CUAD.BS.901,30354508,9,0,9
A07160016,234546,71461978,CENTRO DE PROCURACION DE JUSTICIA COMALC,Activo,Operativo,UNC.CUAD.BS.902,30354519,1,0,1
A06160493,234199,71548495,CPJ BALANCAN,Activo,Planeación,UNC.CUAD.BS.102,30343983,5,0,
A06160493,234199,71548495,CPJ BALANCAN,Activo,Planeación,UNC.CUAD.BS.103,30343985,2,0,
A06160493,234199,71548495,CPJ BALANCAN,Activo,Planeación,UNC.CUAD.BS.203,30343987,2,0,
A06160493,234199,71548495,CPJ BALANCAN,Activo,Planeación,UNC.CUAD.BS.901,30343989,7,0,
A06160493,234199,71548495,CPJ BALANCAN,Activo,Planeación,UNC.CUAD.BS.902,30344000,1,0,
A06160491,234198,71548517,CPJ VILLA EL TRIUNFO,Activo,Planeación,UNC.CUAD.BS.901,30343967,5,0,
A06160491,234198,71548517,CPJ VILLA EL TRIUNFO,Activo,Planeación,UNC.CUAD.BS.102,30343965,5,0,
A06160492,234197,71459484,AGENCIA CARDENAS 1 2 Y 3,Activo,Operativo,UNC.CUAD.BS.102,30343910,12,11,12
A06160492,234197,71459484,AGENCIA CARDENAS 1 2 Y 3,Activo,Operativo,UNC.CUAD.BS.203,30343914,1,0,1
A06160492,234197,71459484,AGENCIA CARDENAS 1 2 Y 3,Activo,Operativo,UNC.CUAD.BS.901,30343916,13,0,13
A06160492,234197,71459484,AGENCIA CARDENAS 1 2 Y 3,Activo,Operativo,UNC.CUAD.BS.902,30343926,1,0,1
A06160492,234197,71459484,AGENCIA CARDENAS 1 2 Y 3,Activo,Operativo,UNC.CUAD.BS.104,30343912,1,1,1
A06160490,234196,71459488,CENTRO DE PROCURACION DE JUSTICIA DE FRO,Activo,Operativo,UNC.CUAD.BS.901,30343871,10,0,8
A06160490,234196,71459488,CENTRO DE PROCURACION DE JUSTICIA DE FRO,Activo,Operativo,UNC.CUAD.BS.902,30343882,1,0,1
A06160490,234196,71459488,CENTRO DE PROCURACION DE JUSTICIA DE FRO,Activo,Operativo,UNC.CUAD.BS.203,30343869,2,0,
A06160490,234196,71459488,CENTRO DE PROCURACION DE JUSTICIA DE FRO,Activo,Operativo,UNC.CUAD.BS.103,30343867,2,1,
A06160490,234196,71459488,CENTRO DE PROCURACION DE JUSTICIA DE FRO,Activo,Operativo,UNC.CUAD.BS.102,30343865,8,8,8
A06160489,234195,71459480,CENTRO DE PROCURACION VICENTE GUERRERO,Activo,Planeación,UNC.CUAD.BS.102,30343839,9,0,
A06160489,234195,71459480,CENTRO DE PROCURACION VICENTE GUERRERO,Activo,Planeación,UNC.CUAD.BS.901,30343841,9,0,
A06160487,234194,71459489,AGENCIA FRONTERA,Activo,Operativo,UNC.CUAD.BS.102,30343827,2,2,2
A06160487,234194,71459489,AGENCIA FRONTERA,Activo,Operativo,UNC.CUAD.BS.901,30343829,2,0,2
A06160488,234193,71459492,EDIFICIO REVOLUCION,Activo,Operativo,UNC.CUAD.BS.102,30343782,6,6,
A06160488,234193,71459492,EDIFICIO REVOLUCION,Activo,Operativo,UNC.CUAD.BS.901,30343790,11,0,
A06160488,234193,71459492,EDIFICIO REVOLUCION,Activo,Operativo,UNC.CUAD.BS.103,30343784,4,3,
A06160488,234193,71459492,EDIFICIO REVOLUCION,Activo,Operativo,UNC.CUAD.BS.104,30343786,1,1,
A06160488,234193,71459492,EDIFICIO REVOLUCION,Activo,Operativo,UNC.CUAD.BS.203,30343788,4,0,
A06160483,234192,71459493,FECS ATRAS DE LA FISCALIA GENERAL,Cancelado,Desconocido,UNC.CUAD.BS.102,30343744,2,0,
A06160483,234192,71459493,FECS ATRAS DE LA FISCALIA GENERAL,Cancelado,Desconocido,UNC.CUAD.BS.203,30343748,10,0,
A06160483,234192,71459493,FECS ATRAS DE LA FISCALIA GENERAL,Cancelado,Desconocido,UNC.CUAD.BS.901,30343750,12,0,
A06160483,234192,71459493,FECS ATRAS DE LA FISCALIA GENERAL,Cancelado,Desconocido,UNC.CUAD.BS.103,30343746,10,0,
A06160486,234191,71459500,CENTRO DE OPERACIONES ESTRATEGICAS,Activo,Operativo,UNC.CUAD.BS.103,30343730,3,2,
A06160486,234191,71459500,CENTRO DE OPERACIONES ESTRATEGICAS,Activo,Operativo,UNC.CUAD.BS.901,30343732,3,0,
A06160484,234190,71459501,CASA BLANCA FECS,Activo,Operativo,UNC.CUAD.BS.102,30343706,5,5,
A06160484,234190,71459501,CASA BLANCA FECS,Activo,Operativo,UNC.CUAD.BS.901,30343710,6,0,
A06160484,234190,71459501,CASA BLANCA FECS,Activo,Operativo,UNC.CUAD.BS.104,30343708,1,0,
A06160485,234189,71578098,AGENCIA  VILLA LUIS G PEREZ,Activo,Planeación,UNC.CUAD.BS.102,30343692,3,0,
A06160485,234189,71578098,AGENCIA  VILLA LUIS G PEREZ,Activo,Planeación,UNC.CUAD.BS.901,30343694,3,0,
A06160482,234188,71459504,AGENCIA 5 DE MAYO VHSA,Activo,Operativo,UNC.CUAD.BS.102,30343680,2,2,2
A06160482,234188,71459504,AGENCIA 5 DE MAYO VHSA,Activo,Operativo,UNC.CUAD.BS.901,30343682,2,0,2
A06160479,234172,71459505,AGENCIA JUZGADOS DE PAZ,Activo,Operativo,UNC.CUAD.BS.102,30343573,2,2,2
A06160479,234172,71459505,AGENCIA JUZGADOS DE PAZ,Activo,Operativo,UNC.CUAD.BS.901,30343575,2,0,2
A06160481,234171,71459507,INSTITUTO DE CAPACITACION Y PROFESIONALI,Activo,Operativo,UNC.CUAD.BS.103,30343537,1,1,1
A06160481,234171,71459507,INSTITUTO DE CAPACITACION Y PROFESIONALI,Activo,Operativo,UNC.CUAD.BS.102,30343539,10,10,10
A06160481,234171,71459507,INSTITUTO DE CAPACITACION Y PROFESIONALI,Activo,Operativo,UNC.CUAD.BS.901,30343543,11,0,11
A06160481,234171,71459507,INSTITUTO DE CAPACITACION Y PROFESIONALI,Activo,Operativo,UNC.CUAD.BS.203,30343541,1,0,1
A06160480,234170,71459508,AGENCIA MP ESPEC P ADOLESC CONFLICTO,Activo,Operativo,UNC.CUAD.BS.102,30343521,4,3,
A06160480,234170,71459508,AGENCIA MP ESPEC P ADOLESC CONFLICTO,Activo,Operativo,UNC.CUAD.BS.901,30343523,4,0,
A06160478,234168,71459511,AGENCIA DE CENTRO DE ATENCION A MENORES,Activo,Operativo,UNC.CUAD.BS.102,30343476,10,5,4
A06160478,234168,71459511,AGENCIA DE CENTRO DE ATENCION A MENORES,Activo,Operativo,UNC.CUAD.BS.901,30343478,10,0,4
A06160237,232839,71498536,FISCALIA CENTRAL,Cancelado,Desconocido,UNC.CUAD.BS.203,30301711,35,0,
A06160237,232839,71498536,FISCALIA CENTRAL,Cancelado,Desconocido,UNC.CUAD.BS.901,30301713,207,0,
A06160237,232839,71498536,FISCALIA CENTRAL,Cancelado,Desconocido,UNC.CUAD.BS.201,30301709,3,0,
A06160237,232839,71498536,FISCALIA CENTRAL,Cancelado,Desconocido,UNC.CUAD.BS.104,30301707,12,0,
A06160237,232839,71498536,FISCALIA CENTRAL,Cancelado,Desconocido,UNC.CUAD.BS.103,30301705,35,0,
A06160237,232839,71498536,FISCALIA CENTRAL,Cancelado,Desconocido,UNC.CUAD.BS.102,30301703,160,0,
A06160237,232839,71498536,FISCALIA CENTRAL,Cancelado,Desconocido,UNC.CUAD.BS.902,30301725,1,0,
A03160288,225782,71458116,FISCALIA NODOCENTRAL USUMACINTA,Activo,Operativo,UNC.CUAD.BS.104,29964835,3,3,
A03160250,225586,71458116,FISCALIA NODOCENTRAL USUMACINTA,Activo,Operativo,UNC.CUAD.BS.203,29958958,3,0,
A03160250,225586,71458116,FISCALIA NODOCENTRAL USUMACINTA,Activo,Operativo,UNC.CUAD.BS.901,29958956,3,0,
A03160250,225586,71458116,FISCALIA NODOCENTRAL USUMACINTA,Activo,Operativo,UNC.CUAD.BS.901,29958956,3,0,
A03160250,225586,71458116,FISCALIA NODOCENTRAL USUMACINTA,Activo,Operativo,UNC.CUAD.BS.203,29958958,3,0,
A03160250,225586,71458116,FISCALIA NODOCENTRAL USUMACINTA,Activo,Operativo,UNC.CUAD.BS.901,29958944,80,0,
A03160250,225586,71458116,FISCALIA NODOCENTRAL USUMACINTA,Activo,Operativo,UNC.CUAD.BS.102,29958942,80,80,
A03160250,225586,71458116,FISCALIA NODOCENTRAL USUMACINTA,Activo,Operativo,UNC.CUAD.BS.203,29958935,80,0,
A09150266,209966,71461980,CENTRO DE PROCURACION DE JUSTICIA TENOSI,Cancelado,Desconocido,UNC.CUAD.BS.102,28747609,15,0,
A09150266,209966,71461980,CENTRO DE PROCURACION DE JUSTICIA TENOSI,Cancelado,Desconocido,UNC.CUAD.BS.901,28747615,17,0,
A09150266,209966,71461980,CENTRO DE PROCURACION DE JUSTICIA TENOSI,Cancelado,Desconocido,UNC.CUAD.BS.902,28747617,1,0,
A09150266,209966,71461980,CENTRO DE PROCURACION DE JUSTICIA TENOSI,Cancelado,Desconocido,UNC.CUAD.BS.103,28747611,2,1,
A09150266,209966,71461980,CENTRO DE PROCURACION DE JUSTICIA TENOSI,Cancelado,Desconocido,UNC.CUAD.BS.203,28747613,2,0,
A09150265,209966,71461979,CENTRO DE PROCURACION NACAJUCA,Cancelado,Desconocido,UNC.CUAD.BS.901,28747568,12,0,
A09150265,209966,71461979,CENTRO DE PROCURACION NACAJUCA,Cancelado,Desconocido,UNC.CUAD.BS.902,28747570,1,0,
A09150265,209966,71461979,CENTRO DE PROCURACION NACAJUCA,Cancelado,Desconocido,UNC.CUAD.BS.102,28747562,10,0,
A09150265,209966,71461979,CENTRO DE PROCURACION NACAJUCA,Cancelado,Desconocido,UNC.CUAD.BS.103,28747564,2,0,
A09150265,209966,71461979,CENTRO DE PROCURACION NACAJUCA,Cancelado,Desconocido,UNC.CUAD.BS.203,28747566,2,0,
A09150263,209966,71461978,CENTRO DE PROCURACION DE JUSTICIA COMALC,Cancelado,Desconocido,UNC.CUAD.BS.102,28747515,10,0,
A09150263,209966,71461978,CENTRO DE PROCURACION DE JUSTICIA COMALC,Cancelado,Desconocido,UNC.CUAD.BS.902,28747530,1,0,
A09150263,209966,71461978,CENTRO DE PROCURACION DE JUSTICIA COMALC,Cancelado,Desconocido,UNC.CUAD.BS.901,28747521,12,0,
A09150263,209966,71461978,CENTRO DE PROCURACION DE JUSTICIA COMALC,Cancelado,Desconocido,UNC.CUAD.BS.103,28747517,2,1,
A09150263,209966,71461978,CENTRO DE PROCURACION DE JUSTICIA COMALC,Cancelado,Desconocido,UNC.CUAD.BS.203,28747519,2,0,
A07150471,204858,71459600,CENTRO DE PROCURACION DE JUSTICIA TENOSI,Cancelado,Desconocido,UNC.CUAD.BS.102,28264020,4,0,
A07150471,204858,71459600,CENTRO DE PROCURACION DE JUSTICIA TENOSI,Cancelado,Desconocido,UNC.CUAD.BS.901,28264022,4,0,
A07150470,204858,71459598,AGENCIA TEAPA,Cancelado,Desconocido,UNC.CUAD.BS.102,28264008,2,0,
A07150470,204858,71459598,AGENCIA TEAPA,Cancelado,Desconocido,UNC.CUAD.BS.901,28264010,2,0,
A07150469,204858,71459597,CENTRO DE PROCURACION TEAPA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263960,10,0,
A07150469,204858,71459597,CENTRO DE PROCURACION TEAPA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263969,12,0,
A07150469,204858,71459597,CENTRO DE PROCURACION TEAPA,Cancelado,Desconocido,UNC.CUAD.BS.902,28263966,1,0,
A07150469,204858,71459597,CENTRO DE PROCURACION TEAPA,Cancelado,Desconocido,UNC.CUAD.BS.103,28263962,2,1,
A07150469,204858,71459597,CENTRO DE PROCURACION TEAPA,Cancelado,Desconocido,UNC.CUAD.BS.203,28263964,2,0,
A07150468,204858,71459596,AGENCIA TACOTALPA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263948,2,0,
A07150468,204858,71459596,AGENCIA TACOTALPA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263950,2,0,
A07150467,204858,71459595,CENTRO DE PROCURACION DE JUSTICIA TACOTA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263901,10,0,
A07150467,204858,71459595,CENTRO DE PROCURACION DE JUSTICIA TACOTA,Cancelado,Desconocido,UNC.CUAD.BS.203,28263905,2,0,
A07150467,204858,71459595,CENTRO DE PROCURACION DE JUSTICIA TACOTA,Cancelado,Desconocido,UNC.CUAD.BS.103,28263903,2,0,
A07150467,204858,71459595,CENTRO DE PROCURACION DE JUSTICIA TACOTA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263907,12,0,
A07150467,204858,71459595,CENTRO DE PROCURACION DE JUSTICIA TACOTA,Cancelado,Desconocido,UNC.CUAD.BS.902,28263909,1,0,
A07150466,204858,71459593,CENTRO DE PROCURACION DE JUSTICIA PARAIS,Cancelado,Desconocido,UNC.CUAD.BS.102,28263832,15,0,
A07150466,204858,71459593,CENTRO DE PROCURACION DE JUSTICIA PARAIS,Cancelado,Desconocido,UNC.CUAD.BS.103,28263834,2,0,
A07150466,204858,71459593,CENTRO DE PROCURACION DE JUSTICIA PARAIS,Cancelado,Desconocido,UNC.CUAD.BS.901,28263838,17,0,
A07150466,204858,71459593,CENTRO DE PROCURACION DE JUSTICIA PARAIS,Cancelado,Desconocido,UNC.CUAD.BS.203,28263887,2,0,
A07150466,204858,71459593,CENTRO DE PROCURACION DE JUSTICIA PARAIS,Cancelado,Desconocido,UNC.CUAD.BS.102,28263889,2,0,
A07150466,204858,71459593,CENTRO DE PROCURACION DE JUSTICIA PARAIS,Cancelado,Desconocido,UNC.CUAD.BS.901,28263891,2,0,
A07150466,204858,71459593,CENTRO DE PROCURACION DE JUSTICIA PARAIS,Cancelado,Desconocido,UNC.CUAD.BS.102,28263832,15,0,
A07150466,204858,71459593,CENTRO DE PROCURACION DE JUSTICIA PARAIS,Cancelado,Desconocido,UNC.CUAD.BS.901,28263838,17,0,
A07150466,204858,71459593,CENTRO DE PROCURACION DE JUSTICIA PARAIS,Cancelado,Desconocido,UNC.CUAD.BS.902,28263836,1,0,
A07150465,204858,71459592,AGENCIA BOSQUES DE SALOYA NACAJUCA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263820,2,0,
A07150465,204858,71459592,AGENCIA BOSQUES DE SALOYA NACAJUCA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263822,2,0,
A07150464,204858,71459590,AGENCIA DE NACAJUCA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263808,2,0,
A07150464,204858,71459590,AGENCIA DE NACAJUCA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263810,2,0,
A07150463,204858,71459589,AGENCIA CIUDAD PEMEX,Cancelado,Desconocido,UNC.CUAD.BS.102,28263796,2,0,
A07150463,204858,71459589,AGENCIA CIUDAD PEMEX,Cancelado,Desconocido,UNC.CUAD.BS.901,28263798,2,0,
A07150462,204858,71459546,AGENCIA MACUSPANA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263784,2,0,
A07150462,204858,71459546,AGENCIA MACUSPANA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263786,2,0,
A07150461,204858,71459545,CENTRO DE PROCURACION DE JUSTICIA MACUSP,Cancelado,Desconocido,UNC.CUAD.BS.102,28263726,15,3,
A07150461,204858,71459545,CENTRO DE PROCURACION DE JUSTICIA MACUSP,Cancelado,Desconocido,UNC.CUAD.BS.103,28263728,2,2,
A07150461,204858,71459545,CENTRO DE PROCURACION DE JUSTICIA MACUSP,Cancelado,Desconocido,UNC.CUAD.BS.203,28263730,2,0,
A07150461,204858,71459545,CENTRO DE PROCURACION DE JUSTICIA MACUSP,Cancelado,Desconocido,UNC.CUAD.BS.901,28263732,17,0,
A07150461,204858,71459545,CENTRO DE PROCURACION DE JUSTICIA MACUSP,Cancelado,Desconocido,UNC.CUAD.BS.902,28263734,1,0,
A07150460,204858,71459544,AGENCIA JONUTA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263714,2,0,
A07150460,204858,71459544,AGENCIA JONUTA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263716,2,0,
A07150459,204858,71459543,AGENCIA DE JALPA DE MENDEZ,Cancelado,Desconocido,UNC.CUAD.BS.102,28263702,2,0,
A07150459,204858,71459543,AGENCIA DE JALPA DE MENDEZ,Cancelado,Desconocido,UNC.CUAD.BS.901,28263704,2,0,
A07150458,204858,71459542,AGENCIA JALAPA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263690,2,0,
A07150458,204858,71459542,AGENCIA JALAPA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263692,2,0,
A07150457,204858,71459540,CENTRO DE PROCURACION DE JUSTICIA JALAPA,Cancelado,Desconocido,UNC.CUAD.BS.103,28263640,2,0,
A07150457,204858,71459540,CENTRO DE PROCURACION DE JUSTICIA JALAPA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263644,12,0,
A07150457,204858,71459540,CENTRO DE PROCURACION DE JUSTICIA JALAPA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263638,10,0,
A07150457,204858,71459540,CENTRO DE PROCURACION DE JUSTICIA JALAPA,Cancelado,Desconocido,UNC.CUAD.BS.104,28263682,1,1,
A07150457,204858,71459540,CENTRO DE PROCURACION DE JUSTICIA JALAPA,Cancelado,Desconocido,UNC.CUAD.BS.203,28263642,2,0,
A07150457,204858,71459540,CENTRO DE PROCURACION DE JUSTICIA JALAPA,Cancelado,Desconocido,UNC.CUAD.BS.902,28263650,1,0,
A07150457,204858,71459540,CENTRO DE PROCURACION DE JUSTICIA JALAPA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263638,10,0,
A07150457,204858,71459540,CENTRO DE PROCURACION DE JUSTICIA JALAPA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263644,12,0,
A07150457,204858,71459540,CENTRO DE PROCURACION DE JUSTICIA JALAPA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263624,2,0,
A07150457,204858,71459540,CENTRO DE PROCURACION DE JUSTICIA JALAPA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263622,1,0,
A07150456,204858,71459539,AGENCIA HUIMANGUILLO,Cancelado,Desconocido,UNC.CUAD.BS.102,28263610,2,0,
A07150456,204858,71459539,AGENCIA HUIMANGUILLO,Cancelado,Desconocido,UNC.CUAD.BS.901,28263612,2,0,
A07150455,204858,71459538,AGENCIA ESTACION CHONTALPA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263598,2,0,
A07150455,204858,71459538,AGENCIA ESTACION CHONTALPA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263600,2,0,
A07150454,204858,71459537,AGENCIA VILLA LA VENTA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263588,2,0,
A07150454,204858,71459537,AGENCIA VILLA LA VENTA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263586,2,0,
A07150453,204858,71459536,CENTRO DE PROCURACION DE JUSTICIA HUIMAN,Cancelado,Desconocido,UNC.CUAD.BS.102,28263529,15,0,
A07150453,204858,71459536,CENTRO DE PROCURACION DE JUSTICIA HUIMAN,Cancelado,Desconocido,UNC.CUAD.BS.103,28263531,2,0,
A07150453,204858,71459536,CENTRO DE PROCURACION DE JUSTICIA HUIMAN,Cancelado,Desconocido,UNC.CUAD.BS.203,28263533,2,0,
A07150453,204858,71459536,CENTRO DE PROCURACION DE JUSTICIA HUIMAN,Cancelado,Desconocido,UNC.CUAD.BS.901,28263535,17,0,
A07150453,204858,71459536,CENTRO DE PROCURACION DE JUSTICIA HUIMAN,Cancelado,Desconocido,UNC.CUAD.BS.902,28263541,1,0,
A07150452,204858,71459535,AGENCIA ZAPATA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263517,2,0,
A07150452,204858,71459535,AGENCIA ZAPATA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263519,2,0,
A07150451,204858,71459534,DELEGACION REGIONAL ZAPATA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263496,1,0,
A07150451,204858,71459534,DELEGACION REGIONAL ZAPATA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263498,2,0,
A07150451,204858,71459534,DELEGACION REGIONAL ZAPATA,Cancelado,Desconocido,UNC.CUAD.BS.104,28263515,1,0,
A07150450,204858,71459533,DELEGACION REGIONAL CUNDUACAN,Cancelado,Desconocido,UNC.CUAD.BS.901,28263465,2,0,
A07150450,204858,71459533,DELEGACION REGIONAL CUNDUACAN,Cancelado,Desconocido,UNC.CUAD.BS.102,28263482,2,0,
A07150450,204858,71459533,DELEGACION REGIONAL CUNDUACAN,Cancelado,Desconocido,UNC.CUAD.BS.104,28263494,2,0,
A07150450,204858,71459533,DELEGACION REGIONAL CUNDUACAN,Cancelado,Desconocido,UNC.CUAD.BS.901,28263484,2,0,
A07150450,204858,71459533,DELEGACION REGIONAL CUNDUACAN,Cancelado,Desconocido,UNC.CUAD.BS.901,28263465,2,0,
A07150449,204858,71459526,CENTRO DE PROCURACION DE JUSTICIA DE TUL,Cancelado,Desconocido,UNC.CUAD.BS.102,28263437,10,0,
A07150449,204858,71459526,CENTRO DE PROCURACION DE JUSTICIA DE TUL,Cancelado,Desconocido,UNC.CUAD.BS.901,28263439,10,0,
A07150448,204858,71459518,CENTRO DE PROCURACION DE JUSTICIA CUNDUA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263380,15,0,
A07150448,204858,71459518,CENTRO DE PROCURACION DE JUSTICIA CUNDUA,Cancelado,Desconocido,UNC.CUAD.BS.103,28263382,2,1,
A07150448,204858,71459518,CENTRO DE PROCURACION DE JUSTICIA CUNDUA,Cancelado,Desconocido,UNC.CUAD.BS.203,28263384,2,0,
A07150448,204858,71459518,CENTRO DE PROCURACION DE JUSTICIA CUNDUA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263386,17,0,
A07150448,204858,71459518,CENTRO DE PROCURACION DE JUSTICIA CUNDUA,Cancelado,Desconocido,UNC.CUAD.BS.902,28263395,1,0,
A07150447,204858,71459515,AGENCIA DE VILLA TECOLUTILLA,Cancelado,Desconocido,UNC.CUAD.BS.102,28263368,2,0,
A07150447,204858,71459515,AGENCIA DE VILLA TECOLUTILLA,Cancelado,Desconocido,UNC.CUAD.BS.901,28263370,2,0,
A07150446,204858,71459513,AGENCIA COMALCALCO,Cancelado,Desconocido,UNC.CUAD.BS.901,28263356,2,0,
A07150446,204858,71459513,AGENCIA COMALCALCO,Cancelado,Desconocido,UNC.CUAD.BS.102,28263358,2,1,
A07150445,204858,71459511,AGENCIA DE CENTRO DE ATENCION A MENORES,Cancelado,Desconocido,UNC.CUAD.BS.102,28263336,6,0,
A07150445,204858,71459511,AGENCIA DE CENTRO DE ATENCION A MENORES,Cancelado,Desconocido,UNC.CUAD.BS.901,28263338,6,0,
A07150444,204858,71459508,AGENCIA MP ESPEC P ADOLESC CONFLICTO,Cancelado,Desconocido,UNC.CUAD.BS.102,28263322,3,0,2
A07150444,204858,71459508,AGENCIA MP ESPEC P ADOLESC CONFLICTO,Cancelado,Desconocido,UNC.CUAD.BS.901,28263324,3,0,2
A07150443,204858,71459507,INSTITUTO DE CAPACITACION Y PROFESIONALI,Cancelado,Desconocido,UNC.CUAD.BS.102,28263294,10,0,
A07150443,204858,71459507,INSTITUTO DE CAPACITACION Y PROFESIONALI,Cancelado,Desconocido,UNC.CUAD.BS.901,28263296,10,0,
A07150442,204858,71459505,AGENCIA JUZGADOS DE PAZ,Cancelado,Desconocido,UNC.CUAD.BS.102,28263282,2,0,
A07150442,204858,71459505,AGENCIA JUZGADOS DE PAZ,Cancelado,Desconocido,UNC.CUAD.BS.901,28263284,2,0,
