"usuarios","empresa","subscriptionId","tipo","servicePacks"
,"AMX_Ent_2467762","AMX_3495888","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2467776","AMX_3495921","MOH",
,"AMX_Ent_2467776","AMX_3495921","VMR",
,"AMX_Ent_2467776","AMX_3495921","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1193641","AMX_3235814","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2330212","AMX_3181899","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2473039","AMX_3507302","MOH",
,"AMX_Ent_2473039","AMX_3507302","VMR",
,"AMX_Ent_2473039","AMX_3507302","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1772020","AMX_2144394","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Desktop - Video"",""4PERSONALMOBILITY"",""Messaging""]"
,"AMX_Ent_2340488","AMX_3182910","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_2440890","AMX_3429661","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2440890","AMX_3429661","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2440890","AMX_3429661","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2440890","AMX_3429661","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2440890","AMX_3429661","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2476757","AMX_3515635","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1715985","AMX_3470814","HuntGroup","[""2BUSINESSLINE""]"
,"AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2474615","AMX_3511103","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1434910","AMX_2137470","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""5PREMIUM"",""4PERSONALMOBILITY""]"
,"AMX_Ent_1434910","AMX_2137470","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""5PREMIUM"",""4PERSONALMOBILITY""]"
,"AMX_Ent_1434910","AMX_2137470","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override"",""5PREMIUM"",""4PERSONALMOBILITY""]"
,"AMX_Ent_2401781","AMX_3343126","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2401781","AMX_3381980","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2401781","AMX_3381980","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_2401781","AMX_3381980","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1841802","AMX_2284436","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2129457","AMX_3527927","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2481388","AMX_3525369","MOH",
,"AMX_Ent_2481388","AMX_3525369","VMR",
,"AMX_Ent_2481388","AMX_3525369","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2473849","AMX_3509001","MOH",
,"AMX_Ent_2473849","AMX_3509001","VMR",
,"AMX_Ent_2473849","AMX_3509001","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1338878","AMX_2909533","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_1338878","AMX_2909533","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_1338878","AMX_2909533","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_1338878","AMX_2909533","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_1338878","AMX_2909533","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_1338878","AMX_2909533","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video"",""Messaging""]"
,"AMX_Ent_1338878","AMX_2909533","MOH",
,"AMX_Ent_1338878","AMX_2909533","VMR",
,"AMX_Ent_1338878","AMX_2909533","AA","[""2BUSINESSLINE"",""5PREMIUM""]"
,"AMX_Ent_1338878","AMX_2909533","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1338878","AMX_2909533","HuntGroup",
,"AMX_Ent_1338878","AMX_2909533","HuntGroup","[""2BUSINESSLINE""]"
,"AMX_Ent_1338878","AMX_2909533","HuntGroup",
,"AMX_Ent_1338878","AMX_2909533","HuntGroup",
,"AMX_Ent_1338878","AMX_2909533","HuntGroup",
,"AMX_Ent_1338878","AMX_2909533","HuntGroup",
,"AMX_Ent_1338878","AMX_2909533","HuntGroup",
,"AMX_Ent_1338878","AMX_2909533","HuntGroup",
,"AMX_Ent_2487396","AMX_3555550","MOH",
,"AMX_Ent_2487396","AMX_3555550","VMR",
,"AMX_Ent_2487396","AMX_3555550","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2336219","AMX_3173463","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2336219","AMX_3173463","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2336219","AMX_3173463","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_2336219","AMX_3173463","MOH",
,"AMX_Ent_2336219","AMX_3173463","VMR",
,"AMX_Ent_2336219","AMX_3173463","AA","[""2BUSINESSLINE""]"
,"AMX_Ent_2336219","AMX_3173463","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2336219","AMX_3173463","HuntGroup",
,"AMX_Ent_1519394","AMX_3514438","MOH",
,"AMX_Ent_1519394","AMX_3514438","VMR",
,"AMX_Ent_1519394","AMX_3514438","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1965301","AMX_2414988","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1965301","AMX_2414988","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1965301","AMX_2414988","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1965301","AMX_2414988","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1965301","AMX_2414988","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1965301","AMX_2414988","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
,"AMX_Ent_1965301","AMX_2414988","MOH",
,"AMX_Ent_1965301","AMX_2414988","VMR",
,"AMX_Ent_1965301","AMX_2414988","AA","[""2BUSINESSLINE""]"
,"AMX_Ent_1965301","AMX_2414988","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1965301","AMX_2414988","HuntGroup",
,"AMX_Ent_1965301","AMX_2414988","HuntGroup",
,"AMX_Ent_1965301","AMX_2414988","HuntGroup",
,"AMX_Ent_1965301","AMX_2414988","HuntGroup",
,"AMX_Ent_1434910","AMX_1702362","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3527649","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2483418","AMX_3528690","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3535213","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3535220","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3535804","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2492805","AMX_3598852","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3615275","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3617471","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3617488","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3618671","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3618701","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3618725","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3618852","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3618888","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3618933","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2443261","AMX_3620159","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3620238","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3620263","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3620307","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3620393","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3620433","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3620440","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3620447","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3620453","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3620454","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1107645","AMX_1697571","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1398174","AMX_1646031","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1398174","AMX_1646554","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1434910","AMX_3024489","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1436250","AMX_1705092","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1436250","AMX_1705103","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1436250","AMX_1705108","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1436250","AMX_1707956","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1436250","AMX_1708493","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1515992","AMX_1806854","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1751480","AMX_2160327","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1772869","AMX_3280334","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2161647","AMX_2777374","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2168461","AMX_2791532","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2297794","AMX_3235922","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2397866","AMX_3376412","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2435049","AMX_3429543","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2290979","AMX_3451623","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2468650","AMX_3497950","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2470869","AMX_3502696","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2469453","AMX_3499596","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2475110","AMX_3512176","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2477798","AMX_3517864","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2481375","AMX_3525343","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2479875","AMX_3527522","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2473849","AMX_3537530","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2482868","AMX_3620450","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1443342","AMX_1718125","BAPortal","[""1BASE"",""3STANDARD""]"
,"AMX_Ent_1764741","AMX_2185230","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1764741","AMX_2185230","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
,"AMX_Ent_1410414","AMX_1658101","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1417194","AMX_1670775","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1417891","AMX_1696458","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1417891","AMX_1697707","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1417891","AMX_1697716","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1417891","AMX_2776154","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1431023","AMX_1695173","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1434516","AMX_1701602","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1434516","AMX_1701724","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1434910","AMX_1719656","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1434910","AMX_1763943","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1434910","AMX_2137470","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1434910","AMX_2186869","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1439143","AMX_1835385","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1441185","AMX_1719779","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1444530","AMX_1720204","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1458156","AMX_2409453","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1475094","AMX_1763244","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1494561","AMX_1825824","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1535847","AMX_1830405","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1582377","AMX_2892698","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1582377","AMX_2913606","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1630294","AMX_3242676","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1651003","AMX_2205823","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1725819","AMX_2396368","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1765558","AMX_2135695","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1772760","AMX_2148113","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1772869","AMX_2888190","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1854586","AMX_2236515","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1867921","AMX_2257507","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1917515","AMX_3273338","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1930288","AMX_2356394","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1932130","AMX_2359430","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_1987572","AMX_2454187","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2005114","AMX_2491317","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2005114","AMX_2493412","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2042115","AMX_2559876","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2042115","AMX_2748398","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2042115","AMX_2813027","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2042115","AMX_2820075","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2042115","AMX_2953179","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2087589","AMX_2867613","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2123415","AMX_2780928","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2144080","AMX_2865358","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2152876","AMX_2780564","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2181235","AMX_3124600","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2221217","AMX_2898632","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2231620","AMX_2923230","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2235796","AMX_3242672","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2248666","AMX_3119776","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2251481","AMX_3006862","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2288852","AMX_3057850","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2297926","AMX_3079162","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2309555","AMX_3106604","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2313526","AMX_3139308","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2324854","AMX_3148703","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2335924","AMX_3172790","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2341892","AMX_3186076","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2364000","AMX_3255809","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2364050","AMX_3240469","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2364064","AMX_3240514","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
,"AMX_Ent_2364108","AMX_3240614","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
