"usuario","empresa","subscriptionId","tipo","servicePacks"
"AMX_3527649_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3527649","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3528690_AP@pbxcloud.mx","AMX_Ent_2483418","AMX_3528690","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3535213_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3535213","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3535220_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3535220","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3535804_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3535804","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3598852_AP@pbxcloud.mx","AMX_Ent_2492805","AMX_3598852","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3615275_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3615275","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3617471_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3617471","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3617488_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3617488","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3618671_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3618671","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3618701_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3618701","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3618725_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3618725","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3618852_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3618852","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3618888_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3618888","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3618933_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3618933","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3620159_AP@pbxcloud.mx","AMX_Ent_2443261","AMX_3620159","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3620238_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3620238","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3620263_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3620263","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3620307_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3620307","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3620393_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3620393","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3620433_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3620433","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3620440_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3620440","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3620447_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3620447","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3620453_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3620453","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3620454_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3620454","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1697571_AP@pbxcloud.mx","AMX_Ent_1107645","AMX_1697571","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1646031_AP@pbxcloud.mx","AMX_Ent_1398174","AMX_1646031","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1646554_AP@pbxcloud.mx","AMX_Ent_1398174","AMX_1646554","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3024489_AP@pbxcloud.mx","AMX_Ent_1434910","AMX_3024489","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1705092_AP@pbxcloud.mx","AMX_Ent_1436250","AMX_1705092","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1705103_AP@pbxcloud.mx","AMX_Ent_1436250","AMX_1705103","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1705108_AP@pbxcloud.mx","AMX_Ent_1436250","AMX_1705108","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1707956_AP@pbxcloud.mx","AMX_Ent_1436250","AMX_1707956","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1708493_AP@pbxcloud.mx","AMX_Ent_1436250","AMX_1708493","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1806854_AP@pbxcloud.mx","AMX_Ent_1515992","AMX_1806854","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2160327_AP@pbxcloud.mx","AMX_Ent_1751480","AMX_2160327","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3280334_AP@pbxcloud.mx","AMX_Ent_1772869","AMX_3280334","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2777374_AP@pbxcloud.mx","AMX_Ent_2161647","AMX_2777374","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2791532_AP@pbxcloud.mx","AMX_Ent_2168461","AMX_2791532","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3235922_AP@pbxcloud.mx","AMX_Ent_2297794","AMX_3235922","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3376412_AP@pbxcloud.mx","AMX_Ent_2397866","AMX_3376412","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3429543_AP@pbxcloud.mx","AMX_Ent_2435049","AMX_3429543","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3451623_AP@pbxcloud.mx","AMX_Ent_2290979","AMX_3451623","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3497950_AP@pbxcloud.mx","AMX_Ent_2468650","AMX_3497950","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3502696_AP@pbxcloud.mx","AMX_Ent_2470869","AMX_3502696","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3499596_AP@pbxcloud.mx","AMX_Ent_2469453","AMX_3499596","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3512176_AP@pbxcloud.mx","AMX_Ent_2475110","AMX_3512176","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3517864_AP@pbxcloud.mx","AMX_Ent_2477798","AMX_3517864","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3525343_AP@pbxcloud.mx","AMX_Ent_2481375","AMX_3525343","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3527522_AP@pbxcloud.mx","AMX_Ent_2479875","AMX_3527522","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3537530_AP@pbxcloud.mx","AMX_Ent_2473849","AMX_3537530","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3620450_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3620450","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1718125_AP@pbxcloud.mx","AMX_Ent_1443342","AMX_1718125","BAPortal","[""1BASE"",""3STANDARD""]"
"planeacion.p@pbxcloud.mx","AMX_Ent_1764741","AMX_2185230","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
"almacen-rayon@pbxcloud.mx","AMX_Ent_1764741","AMX_2185230","User","[""3STANDARD"",""1BASE"",""2BUSINESSLINE"",""Calling Line ID Blocking Override""]"
"AMX_1658101_AP@pbxcloud.mx","AMX_Ent_1410414","AMX_1658101","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1670775_AP@pbxcloud.mx","AMX_Ent_1417194","AMX_1670775","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1696458_AP@pbxcloud.mx","AMX_Ent_1417891","AMX_1696458","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1697707_AP@pbxcloud.mx","AMX_Ent_1417891","AMX_1697707","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1697716_AP@pbxcloud.mx","AMX_Ent_1417891","AMX_1697716","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2776154_AP@pbxcloud.mx","AMX_Ent_1417891","AMX_2776154","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1695173_AP@pbxcloud.mx","AMX_Ent_1431023","AMX_1695173","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1701602_AP@pbxcloud.mx","AMX_Ent_1434516","AMX_1701602","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1701724_AP@pbxcloud.mx","AMX_Ent_1434516","AMX_1701724","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1719656_AP@pbxcloud.mx","AMX_Ent_1434910","AMX_1719656","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1763943_AP@pbxcloud.mx","AMX_Ent_1434910","AMX_1763943","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2137470_AP@pbxcloud.mx","AMX_Ent_1434910","AMX_2137470","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2186869_AP@pbxcloud.mx","AMX_Ent_1434910","AMX_2186869","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1835385_AP@pbxcloud.mx","AMX_Ent_1439143","AMX_1835385","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1719779_AP@pbxcloud.mx","AMX_Ent_1441185","AMX_1719779","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1720204_AP@pbxcloud.mx","AMX_Ent_1444530","AMX_1720204","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2409453_AP@pbxcloud.mx","AMX_Ent_1458156","AMX_2409453","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1763244_AP@pbxcloud.mx","AMX_Ent_1475094","AMX_1763244","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1825824_AP@pbxcloud.mx","AMX_Ent_1494561","AMX_1825824","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1830405_AP@pbxcloud.mx","AMX_Ent_1535847","AMX_1830405","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2892698_AP@pbxcloud.mx","AMX_Ent_1582377","AMX_2892698","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2913606_AP@pbxcloud.mx","AMX_Ent_1582377","AMX_2913606","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3242676_AP@pbxcloud.mx","AMX_Ent_1630294","AMX_3242676","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2205823_AP@pbxcloud.mx","AMX_Ent_1651003","AMX_2205823","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2396368_AP@pbxcloud.mx","AMX_Ent_1725819","AMX_2396368","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2135695_AP@pbxcloud.mx","AMX_Ent_1765558","AMX_2135695","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2148113_AP@pbxcloud.mx","AMX_Ent_1772760","AMX_2148113","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2888190_AP@pbxcloud.mx","AMX_Ent_1772869","AMX_2888190","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2236515_AP@pbxcloud.mx","AMX_Ent_1854586","AMX_2236515","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2257507_AP@pbxcloud.mx","AMX_Ent_1867921","AMX_2257507","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3273338_AP@pbxcloud.mx","AMX_Ent_1917515","AMX_3273338","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2356394_AP@pbxcloud.mx","AMX_Ent_1930288","AMX_2356394","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2359430_AP@pbxcloud.mx","AMX_Ent_1932130","AMX_2359430","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2454187_AP@pbxcloud.mx","AMX_Ent_1987572","AMX_2454187","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2491317_AP@pbxcloud.mx","AMX_Ent_2005114","AMX_2491317","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2493412_AP@pbxcloud.mx","AMX_Ent_2005114","AMX_2493412","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2559876_AP@pbxcloud.mx","AMX_Ent_2042115","AMX_2559876","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2748398_AP@pbxcloud.mx","AMX_Ent_2042115","AMX_2748398","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2813027_AP@pbxcloud.mx","AMX_Ent_2042115","AMX_2813027","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2820075_AP@pbxcloud.mx","AMX_Ent_2042115","AMX_2820075","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2953179_AP@pbxcloud.mx","AMX_Ent_2042115","AMX_2953179","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2867613_AP@pbxcloud.mx","AMX_Ent_2087589","AMX_2867613","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2780928_AP@pbxcloud.mx","AMX_Ent_2123415","AMX_2780928","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2865358_AP@pbxcloud.mx","AMX_Ent_2144080","AMX_2865358","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2780564_AP@pbxcloud.mx","AMX_Ent_2152876","AMX_2780564","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3124600_AP@pbxcloud.mx","AMX_Ent_2181235","AMX_3124600","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2898632_AP@pbxcloud.mx","AMX_Ent_2221217","AMX_2898632","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2923230_AP@pbxcloud.mx","AMX_Ent_2231620","AMX_2923230","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3242672_AP@pbxcloud.mx","AMX_Ent_2235796","AMX_3242672","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3119776_AP@pbxcloud.mx","AMX_Ent_2248666","AMX_3119776","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3006862_AP@pbxcloud.mx","AMX_Ent_2251481","AMX_3006862","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3057850_AP@pbxcloud.mx","AMX_Ent_2288852","AMX_3057850","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3079162_AP@pbxcloud.mx","AMX_Ent_2297926","AMX_3079162","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3106604_AP@pbxcloud.mx","AMX_Ent_2309555","AMX_3106604","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3139308_AP@pbxcloud.mx","AMX_Ent_2313526","AMX_3139308","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3148703_AP@pbxcloud.mx","AMX_Ent_2324854","AMX_3148703","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3172790_AP@pbxcloud.mx","AMX_Ent_2335924","AMX_3172790","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3186076_AP@pbxcloud.mx","AMX_Ent_2341892","AMX_3186076","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3255809_AP@pbxcloud.mx","AMX_Ent_2364000","AMX_3255809","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3240469_AP@pbxcloud.mx","AMX_Ent_2364050","AMX_3240469","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3240514_AP@pbxcloud.mx","AMX_Ent_2364064","AMX_3240514","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3240614_AP@pbxcloud.mx","AMX_Ent_2364108","AMX_3240614","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3242658_AP@pbxcloud.mx","AMX_Ent_2364892","AMX_3242658","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3258153_AP@pbxcloud.mx","AMX_Ent_2366306","AMX_3258153","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3246819_AP@pbxcloud.mx","AMX_Ent_2366330","AMX_3246819","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3296360_AP@pbxcloud.mx","AMX_Ent_2376633","AMX_3296360","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3305053_AP@pbxcloud.mx","AMX_Ent_2386849","AMX_3305053","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3316058_AP@pbxcloud.mx","AMX_Ent_2390961","AMX_3316058","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3317883_AP@pbxcloud.mx","AMX_Ent_2391656","AMX_3317883","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3340450_AP@pbxcloud.mx","AMX_Ent_2392497","AMX_3340450","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3339354_AP@pbxcloud.mx","AMX_Ent_2397046","AMX_3339354","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3342264_AP@pbxcloud.mx","AMX_Ent_2401324","AMX_3342264","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3346123_AP@pbxcloud.mx","AMX_Ent_2403100","AMX_3346123","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3372296_AP@pbxcloud.mx","AMX_Ent_2414228","AMX_3372296","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"enrique_oviedo@pbxcloud.mx","AMX_Ent_2397843","AMX_3379546","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"AMX_3378145_AP@pbxcloud.mx","AMX_Ent_2416871","AMX_3378145","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3388340_AP@pbxcloud.mx","AMX_Ent_2421420","AMX_3388340","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3389811_AP@pbxcloud.mx","AMX_Ent_2422155","AMX_3389811","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3398383_AP@pbxcloud.mx","AMX_Ent_2402964","AMX_3398383","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3431993_AP@pbxcloud.mx","AMX_Ent_1735963","AMX_3431993","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3429252_AP@pbxcloud.mx","AMX_Ent_2227229","AMX_3429252","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"damaris_gaytan@pbxcloud.mx","AMX_Ent_2397843","AMX_3379546","User","[""3STANDARD"",""1BASE"",""4PERSONALMOBILITY"",""2BUSINESSLINE"",""5PREMIUM"",""Calling Line ID Blocking Override"",""BroadTouch Business Communicator Mobile - Video"",""BroadTouch Business Communicator Desktop - Video""]"
"AMX_3418182_AP@pbxcloud.mx","AMX_Ent_2435921","AMX_3418182","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3442524_AP@pbxcloud.mx","AMX_Ent_2437077","AMX_3442524","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3450798_AP@pbxcloud.mx","AMX_Ent_2450555","AMX_3450798","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3460569_AP@pbxcloud.mx","AMX_Ent_2429381","AMX_3460569","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3469465_AP@pbxcloud.mx","AMX_Ent_2457919","AMX_3469465","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3475726_AP@pbxcloud.mx","AMX_Ent_2454730","AMX_3475726","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3480113_AP@pbxcloud.mx","AMX_Ent_2457919","AMX_3480113","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3486731_AP@pbxcloud.mx","AMX_Ent_2032483","AMX_3486731","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3506937_AP@pbxcloud.mx","AMX_Ent_1305815","AMX_3506937","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3513690_AP@pbxcloud.mx","AMX_Ent_2475881","AMX_3513690","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3514324_AP@pbxcloud.mx","AMX_Ent_1434910","AMX_3514324","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3525218_AP@pbxcloud.mx","AMX_Ent_2481326","AMX_3525218","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3530830_AP@pbxcloud.mx","AMX_Ent_2478820","AMX_3530830","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3536880_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3536880","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3537446_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3537446","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3537452_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3537452","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3537462_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3537462","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3537471_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3537471","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3537482_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3537482","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3537483_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3537483","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3538020_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3538020","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3538050_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3538050","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3538087_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3538087","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3615274_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3615274","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3615276_AP@pbxcloud.mx","AMX_Ent_2482868","AMX_3615276","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1672160_AP@pbxcloud.mx","AMX_Ent_1417891","AMX_1672160","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1756062_AP@pbxcloud.mx","AMX_Ent_1434516","AMX_1756062","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_2263413_AP@pbxcloud.mx","AMX_Ent_1453754","AMX_2263413","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_1756531_AP@pbxcloud.mx","AMX_Ent_1469542","AMX_1756531","BAPortal","[""1BASE"",""3STANDARD""]"
"AMX_1758571_AP@pbxcloud.mx","AMX_Ent_1469542","AMX_1758571","BAPortal","[""1BASE"",""3STANDARD""]"
"AMX_1758657_AP@pbxcloud.mx","AMX_Ent_1469542","AMX_1758657","BAPortal","[""1BASE"",""3STANDARD""]"
"AMX_1800869_AP@pbxcloud.mx","AMX_Ent_1469542","AMX_1800869","BAPortal","[""1BASE"",""3STANDARD""]"
"AMX_1800905_AP@pbxcloud.mx","AMX_Ent_1469542","AMX_1800905","BAPortal","[""1BASE"",""3STANDARD""]"
"AMX_1835779_AP@pbxcloud.mx","AMX_Ent_1469542","AMX_1835779","BAPortal","[""1BASE"",""3STANDARD""]"
"AMX_1786812_AP@pbxcloud.mx","AMX_Ent_1497624","AMX_1786812","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
"AMX_3009633_AP@pbxcloud.mx","AMX_Ent_1543817","AMX_3009633","BAPortal","[""1BASE"",""2BUSINESSLINE"",""3STANDARD""]"
